,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
54,10,1,54,127,html-slider-response,127,510027,4139.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,8.0,10.0,6.0,8.0,-0.26006580023795894,0.13590811654776072,4
52,10,1,52,176,html-slider-response,176,708265,2458.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,6.0,9.0,6.0,6.0,0.14336456966702377,0.12409859888767388,5
2,11,1,2,43,html-slider-response,43,192493,2125.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,8.0,5.0,39.0,28.0,-0.05107754362959045,-0.45918957550634737,1
4,11,1,4,71,html-slider-response,71,312812,2344.0,3.0,0.0,question_agency,question_agency_line_inverted,3.0,6.0,6.0,12.0,9.0,-0.32056342628330214,-0.4671812235292095,2
0,11,1,0,117,html-slider-response,117,494105,1846.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,9.0,7.0,21.0,11.0,-0.3524369193201624,-0.45669384576374145,3
3,11,1,3,148,html-slider-response,148,620187,2697.0,2.0,0.0,question_agency,question_agency_line_inverted,2.0,4.0,5.0,21.0,20.0,-0.6127261922553522,-0.4143438863451641,4
1,11,1,1,176,html-slider-response,176,723535,2067.0,2.0,0.0,question_agency,question_agency_line_inverted,2.0,6.0,5.0,29.0,22.0,0.047910623745587966,-0.39915990263211876,5
6,11,1,6,34,html-slider-response,34,155828,4282.0,0.0,0.1,question_agency,question_agency_line_inverted,-10.0,5.0,7.0,11.0,11.0,-0.6362493414744351,-0.3478405075699531,1
8,11,1,8,77,html-slider-response,77,334866,2416.0,1.0,0.1,question_agency,question_agency_line_inverted,-9.0,7.0,9.0,15.0,13.0,-0.05568499363480678,-0.0912604251695904,2
5,11,1,5,111,html-slider-response,111,471028,1701.0,4.0,0.1,question_agency,question_agency_line_inverted,-6.0,9.0,9.0,22.0,13.0,-0.20643562548876296,-0.17072322247558303,3
7,11,1,7,142,html-slider-response,142,597225,2188.0,1.0,0.1,question_agency,question_agency_line_inverted,-9.0,8.0,8.0,25.0,27.0,-0.22490979801214417,-0.20861423225683293,4
9,11,1,9,161,html-slider-response,161,668531,3723.0,11.0,0.1,question_agency,question_agency_line_inverted,1.0,8.0,7.0,13.0,13.0,-0.40582844631198145,-0.30400119852843505,5
10,11,1,10,22,html-slider-response,22,106201,3605.0,4.0,0.2,question_agency,question_agency_line_inverted,-16.0,9.0,6.0,14.0,13.0,-0.24540620561154425,-0.16109633014702857,1
13,11,1,13,74,html-slider-response,74,323443,2190.0,4.0,0.2,question_agency,question_agency_line_inverted,-16.0,6.0,8.0,20.0,15.0,-0.5975669066947542,-0.4346567353367843,2
11,11,1,11,114,html-slider-response,114,483254,3224.0,6.0,0.2,question_agency,question_agency_line_inverted,-14.0,8.0,10.0,14.0,16.0,-0.0008355489746019491,-0.119902943269694,3
12,11,1,12,151,html-slider-response,151,631532,2339.0,2.0,0.2,question_agency,question_agency_line_inverted,-18.0,7.0,8.0,13.0,12.0,-0.5452627332842819,-0.453033383313461,4
14,11,1,14,173,html-slider-response,173,712465,2241.0,9.0,0.2,question_agency,question_agency_line_inverted,-11.0,5.0,8.0,19.0,13.0,-0.34570269649149127,-0.3469224982720525,5
16,11,1,16,31,html-slider-response,31,142540,2671.0,3.0,0.3,question_agency,question_agency_line_inverted,-27.0,5.0,6.0,14.0,19.0,-0.6748643743860452,-0.3363117680878138,1
19,11,1,19,59,html-slider-response,59,266018,5126.0,7.0,0.3,question_agency,question_agency_line_inverted,-23.0,8.0,9.0,16.0,11.0,-0.19348682234585557,-0.29108900202911536,2
17,11,1,17,108,html-slider-response,108,460954,3579.0,12.0,0.3,question_agency,question_agency_line_inverted,-18.0,7.0,4.0,12.0,19.0,-0.45665265220582474,-0.1260274549015795,3
15,11,1,15,136,html-slider-response,136,575074,2395.0,5.0,0.3,question_agency,question_agency_line_inverted,-25.0,9.0,6.0,24.0,13.0,-0.1622065218616999,-0.5757122386948609,4
18,11,1,18,170,html-slider-response,170,701221,2159.0,10.0,0.3,question_agency,question_agency_line_inverted,-20.0,10.0,7.0,22.0,17.0,-0.3861547715661082,-0.414072033766042,5
20,11,1,20,25,html-slider-response,25,118251,3047.0,6.0,0.4,question_agency,question_agency_line_inverted,-34.0,8.0,7.0,14.0,11.0,-0.20265967161051315,-0.35790326192831345,1
22,11,1,22,65,html-slider-response,65,289762,2263.0,8.0,0.4,question_agency,question_agency_line_inverted,-32.0,9.0,8.0,22.0,19.0,-0.11678250325501353,-0.11195277179901487,2
21,11,1,21,93,html-slider-response,93,400127,2767.0,19.0,0.4,question_agency,question_agency_line_inverted,-21.0,7.0,7.0,16.0,17.0,-0.4985240009985547,-0.20221076600555382,3
23,11,1,23,154,html-slider-response,154,643109,2574.0,27.0,0.4,question_agency,question_agency_line_inverted,-13.0,6.0,5.0,25.0,11.0,0.11400878750930826,-0.3208447967612493,4
24,11,1,24,167,html-slider-response,167,690056,1683.0,10.0,0.4,question_agency,question_agency_line_inverted,-30.0,8.0,9.0,13.0,19.0,-0.3814399848849616,-0.07379596138052644,5
27,11,1,27,37,html-slider-response,37,170280,5449.0,25.0,0.5,question_agency,question_agency_line_inverted,-25.0,6.0,8.0,18.0,15.0,-0.3785701833996099,-0.21513886222111087,1
25,11,1,25,83,html-slider-response,83,357426,1870.0,43.0,0.5,question_agency,question_agency_line_inverted,-7.0,7.0,6.0,26.0,19.0,-0.06084071175088933,-0.2807605974106512,2
26,11,1,26,99,html-slider-response,99,423611,2198.0,36.0,0.5,question_agency,question_agency_line_inverted,-14.0,9.0,6.0,25.0,15.0,-0.05870217395029649,-0.5332626428467553,3
28,11,1,28,127,html-slider-response,127,527982,1856.0,11.0,0.5,question_agency,question_agency_line_inverted,-39.0,7.0,5.0,21.0,21.0,-0.1407314498131054,-0.2520431082146074,4
29,11,1,29,179,html-slider-response,179,736822,4283.0,41.0,0.5,question_agency,question_agency_line_inverted,-9.0,9.0,7.0,19.0,20.0,-0.18816506928253196,0.13377134195521442,5
34,11,1,34,46,html-slider-response,46,203972,2475.0,52.0,0.6,question_agency,question_agency_line_inverted,-8.0,6.0,6.0,21.0,17.0,-0.24534517238806303,-0.42722976618919,1
33,11,1,33,86,html-slider-response,86,370195,3762.0,66.0,0.6,question_agency,question_agency_line_inverted,6.0,6.0,8.0,25.0,22.0,-0.24325243912239608,-0.2522358016401888,2
31,11,1,31,120,html-slider-response,120,505492,2383.0,53.0,0.6,question_agency,question_agency_line_inverted,-7.0,8.0,7.0,21.0,22.0,-0.35027151557170066,-0.2923552900277787,3
32,11,1,32,139,html-slider-response,139,586034,1957.0,88.0,0.6,question_agency,question_agency_line_inverted,28.0,8.0,5.0,30.0,13.0,0.1741872173978286,0.03219479871393224,4
30,11,1,30,185,html-slider-response,185,761146,2958.0,72.0,0.6,question_agency,question_agency_line_inverted,12.0,8.0,8.0,19.0,22.0,-0.25172431624052927,-0.3905407919644883,5
38,11,1,38,52,html-slider-response,52,228024,4108.0,77.0,0.7,question_agency,question_agency_line_inverted,7.0,9.0,10.0,16.0,20.0,0.33371776971127776,0.11085192108351255,1
39,11,1,39,56,html-slider-response,56,251889,2213.0,63.0,0.7,question_agency,question_agency_line_inverted,-7.0,9.0,5.0,23.0,21.0,-0.1689518293511534,-0.3995727820323785,2
36,11,1,36,105,html-slider-response,105,448368,3231.0,82.0,0.7,question_agency,question_agency_line_inverted,12.0,8.0,9.0,22.0,27.0,0.13224601556162346,-0.2603465854708419,3
37,11,1,37,124,html-slider-response,124,517122,1594.0,77.0,0.7,question_agency,question_agency_line_inverted,7.0,5.0,6.0,19.0,29.0,-0.2915860044932618,-0.5750658039818018,4
35,11,1,35,158,html-slider-response,158,655802,2767.0,77.0,0.7,question_agency,question_agency_line_inverted,7.0,7.0,8.0,23.0,28.0,-0.1483798493953725,-0.32605128633319796,5
40,11,1,40,49,html-slider-response,49,214913,1936.0,79.0,0.8,question_agency,question_agency_line_inverted,-1.0,9.0,8.0,19.0,17.0,0.04681497992207931,-0.332594378662588,1
42,11,1,42,68,html-slider-response,68,301466,2701.0,90.0,0.8,question_agency,question_agency_line_inverted,10.0,5.0,6.0,23.0,25.0,0.10724384830745719,-0.343453581611989,2
41,11,1,41,96,html-slider-response,96,412410,3277.0,74.0,0.8,question_agency,question_agency_line_inverted,-6.0,9.0,7.0,20.0,28.0,0.16007983072672358,-0.23200587883622234,3
43,11,1,43,133,html-slider-response,133,563676,9436.0,63.0,0.8,question_agency,question_agency_line_inverted,-17.0,6.0,2.0,34.0,34.0,0.047024032737914195,-0.28146893422394986,4
44,11,1,44,164,html-slider-response,164,679366,2201.0,87.0,0.8,question_agency,question_agency_line_inverted,7.0,7.0,7.0,35.0,31.0,-0.01688927309841071,-0.09767265782365289,5
46,11,1,46,40,html-slider-response,40,181364,2080.0,89.0,0.9,question_agency,question_agency_line_inverted,-1.0,7.0,6.0,24.0,27.0,-0.02321497930116101,-0.06702773632942689,1
49,11,1,49,80,html-slider-response,80,346550,2683.0,100.0,0.9,question_agency,question_agency_line_inverted,10.0,7.0,5.0,38.0,25.0,-0.018466152371565018,0.09238290823351566,2
48,11,1,48,90,html-slider-response,90,388356,4240.0,90.0,0.9,question_agency,question_agency_line_inverted,0.0,6.0,4.0,31.0,25.0,-0.09577116228254322,-0.21983238994936707,3
45,11,1,45,130,html-slider-response,130,545235,8246.0,95.0,0.9,question_agency,question_agency_line_inverted,5.0,6.0,4.0,30.0,31.0,0.25316838039980827,0.09284805652164829,4
47,11,1,47,188,html-slider-response,188,775467,5320.0,95.0,0.9,question_agency,question_agency_line_inverted,5.0,8.0,3.0,14.0,24.0,-0.020524929213442674,0.3355977073764079,5
52,11,1,52,28,html-slider-response,28,130863,3605.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,4.0,7.0,45.0,18.0,-0.08122788632630908,0.3098396661217922,1
54,11,1,54,62,html-slider-response,62,278492,3469.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,8.0,6.0,36.0,26.0,-0.1893968982627896,-0.2008549803371492,2
51,11,1,51,102,html-slider-response,102,436130,3515.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,6.0,7.0,61.0,38.0,-0.0944733711155302,0.07060397275486703,3
50,11,1,50,145,html-slider-response,145,608485,2253.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,6.0,6.0,40.0,33.0,0.03208439151544311,-0.06791240445719166,4
53,11,1,53,182,html-slider-response,182,749184,3359.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,7.0,10.0,37.0,35.0,0.04449266427080188,0.11788267782333839,5
0,12,1,0,25,html-slider-response,25,140508,3374.0,9.0,0.0,question_agency,question_agency_line_inverted,9.0,8.0,8.0,15.0,16.0,-0.23037247406682057,0.09143771839805466,1
1,12,1,1,77,html-slider-response,77,352093,3027.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,5.0,4.0,28.0,14.0,0.15332603464733754,-0.13966243717620655,2
4,12,1,4,90,html-slider-response,90,403776,3025.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,8.0,6.0,12.0,14.0,-0.017192012525808716,0.09126593250688131,3
2,12,1,2,151,html-slider-response,151,653891,9642.0,36.0,0.0,question_agency,question_agency_line_inverted,36.0,6.0,5.0,13.0,12.0,-0.35897928335982143,-0.6025293321478444,4
3,12,1,3,173,html-slider-response,173,739275,2293.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,10.0,8.0,8.0,32.0,0.030376735227547767,0.07806179058508539,5
9,12,1,9,49,html-slider-response,49,240125,2408.0,12.0,0.1,question_agency,question_agency_line_inverted,2.0,6.0,6.0,14.0,7.0,-0.2704626754983454,-0.32295474901683413,1
8,12,1,8,74,html-slider-response,74,340059,2575.0,4.0,0.1,question_agency,question_agency_line_inverted,-6.0,9.0,7.0,8.0,10.0,0.19478699870716207,0.3502148998606807,2
6,12,1,6,111,html-slider-response,111,490036,4212.0,11.0,0.1,question_agency,question_agency_line_inverted,1.0,7.0,7.0,8.0,11.0,0.41685024571426366,0.19096821143568618,3
7,12,1,7,133,html-slider-response,133,576708,2458.0,33.0,0.1,question_agency,question_agency_line_inverted,23.0,7.0,10.0,7.0,8.0,-0.16414994134884192,0.02681299238940403,4
5,12,1,5,167,html-slider-response,167,714841,3377.0,12.0,0.1,question_agency,question_agency_line_inverted,2.0,9.0,8.0,11.0,8.0,0.3444344494586971,-0.044023793908567616,5
12,12,1,12,37,html-slider-response,37,191458,2907.0,5.0,0.2,question_agency,question_agency_line_inverted,-15.0,6.0,9.0,10.0,17.0,0.010660932494113708,-0.19408451639122726,1
14,12,1,14,71,html-slider-response,71,328476,4709.0,46.0,0.2,question_agency,question_agency_line_inverted,26.0,8.0,7.0,10.0,9.0,0.2726224980233724,0.16726672841831752,2
11,12,1,11,120,html-slider-response,120,528540,2509.0,5.0,0.2,question_agency,question_agency_line_inverted,-15.0,6.0,8.0,4.0,13.0,-0.06677229121271956,0.16627489794912498,3
13,12,1,13,136,html-slider-response,136,587957,2245.0,17.0,0.2,question_agency,question_agency_line_inverted,-3.0,10.0,13.0,5.0,4.0,-0.18695267477317756,0.3255351950248039,4
10,12,1,10,161,html-slider-response,161,691191,2309.0,6.0,0.2,question_agency,question_agency_line_inverted,-14.0,8.0,7.0,7.0,8.0,-0.012477273231901786,-0.20801803503878968,5
19,12,1,19,40,html-slider-response,40,202742,2276.0,12.0,0.3,question_agency,question_agency_line_inverted,-18.0,9.0,8.0,6.0,9.0,0.1563916946187181,-0.22126051521355994,1
18,12,1,18,65,html-slider-response,65,301993,2458.0,8.0,0.3,question_agency,question_agency_line_inverted,-22.0,7.0,4.0,16.0,38.0,-0.22110395504150512,0.23549688381406783,2
16,12,1,16,108,html-slider-response,108,476812,2741.0,3.0,0.3,question_agency,question_agency_line_inverted,-27.0,6.0,7.0,2.0,12.0,0.2547172568293457,-0.00023042365331967806,3
17,12,1,17,154,html-slider-response,154,666441,3543.0,0.0,0.3,question_agency,question_agency_line_inverted,-30.0,7.0,8.0,7.0,8.0,0.06874409712398465,0.10546742941308816,4
15,12,1,15,185,html-slider-response,185,789441,2424.0,28.0,0.3,question_agency,question_agency_line_inverted,-2.0,7.0,5.0,12.0,13.0,-0.2553041843461947,0.06142064180152361,5
22,12,1,22,52,html-slider-response,52,252459,3328.0,18.0,0.4,question_agency,question_agency_line_inverted,-22.0,8.0,7.0,6.0,5.0,0.3464128622594635,0.042760038421541066,1
20,12,1,20,83,html-slider-response,83,376825,2658.0,46.0,0.4,question_agency,question_agency_line_inverted,6.0,8.0,7.0,5.0,10.0,0.4747492493795461,-0.06257564858011468,2
21,12,1,21,93,html-slider-response,93,417459,4676.0,74.0,0.4,question_agency,question_agency_line_inverted,34.0,7.0,6.0,6.0,9.0,0.379419230422407,-0.058516878389869575,3
24,12,1,24,127,html-slider-response,127,552990,2259.0,41.0,0.4,question_agency,question_agency_line_inverted,1.0,7.0,7.0,3.0,20.0,-0.05523470019447758,-0.238598601962579,4
23,12,1,23,179,html-slider-response,179,766941,5326.0,34.0,0.4,question_agency,question_agency_line_inverted,-6.0,7.0,7.0,11.0,12.0,-0.06474568956612416,-0.26121060213646546,5
27,12,1,27,34,html-slider-response,34,179542,4375.0,57.0,0.5,question_agency,question_agency_line_inverted,7.0,7.0,8.0,14.0,17.0,0.33161850854156666,0.014767112414958029,1
25,12,1,25,59,html-slider-response,59,278643,2974.0,21.0,0.5,question_agency,question_agency_line_inverted,-29.0,11.0,3.0,9.0,8.0,0.18315567782882158,-0.48508000660040085,2
29,12,1,29,105,html-slider-response,105,465059,2475.0,9.0,0.5,question_agency,question_agency_line_inverted,-41.0,4.0,6.0,26.0,6.0,0.12549496654578726,-0.33633991663121343,3
26,12,1,26,139,html-slider-response,139,599674,2710.0,17.0,0.5,question_agency,question_agency_line_inverted,-33.0,5.0,7.0,9.0,8.0,0.026014972846587308,0.32869258753592384,4
28,12,1,28,176,html-slider-response,176,752608,4326.0,42.0,0.5,question_agency,question_agency_line_inverted,-8.0,6.0,7.0,8.0,9.0,-0.3053287220701012,-0.2921923454380948,5
32,12,1,32,22,html-slider-response,22,128126,4907.0,71.0,0.6,question_agency,question_agency_line_inverted,11.0,6.0,6.0,9.0,8.0,-0.1783603059564644,0.04710431648087125,1
34,12,1,34,86,html-slider-response,86,388276,2442.0,43.0,0.6,question_agency,question_agency_line_inverted,-17.0,10.0,8.0,7.0,7.0,-0.0991552149569123,-0.1608214229959781,2
33,12,1,33,102,html-slider-response,102,453576,2959.0,50.0,0.6,question_agency,question_agency_line_inverted,-10.0,8.0,10.0,9.0,10.0,-0.12612238344632126,0.2526322079813844,3
30,12,1,30,145,html-slider-response,145,624074,2475.0,96.0,0.6,question_agency,question_agency_line_inverted,36.0,9.0,7.0,6.0,7.0,-0.0396597844051154,-0.10863126590333659,4
31,12,1,31,164,html-slider-response,164,702458,2258.0,82.0,0.6,question_agency,question_agency_line_inverted,22.0,8.0,6.0,7.0,6.0,0.05203360227171937,0.26549992957788043,5
36,12,1,36,31,html-slider-response,31,166158,3975.0,83.0,0.7,question_agency,question_agency_line_inverted,13.0,7.0,5.0,7.0,6.0,-0.43098034259842344,0.1286885413232308,1
35,12,1,35,68,html-slider-response,68,314759,3757.0,58.0,0.7,question_agency,question_agency_line_inverted,-12.0,5.0,6.0,7.0,6.0,-0.6009264642992772,-0.02484376587181691,2
39,12,1,39,99,html-slider-response,99,441610,3559.0,75.0,0.7,question_agency,question_agency_line_inverted,5.0,5.0,7.0,7.0,8.0,-0.5122368192755871,0.03580290177153817,3
37,12,1,37,148,html-slider-response,148,635240,2161.0,89.0,0.7,question_agency,question_agency_line_inverted,19.0,12.0,12.0,6.0,7.0,0.2076817959526104,-0.06685954588635765,4
38,12,1,38,188,html-slider-response,188,801741,3292.0,45.0,0.7,question_agency,question_agency_line_inverted,-25.0,7.0,8.0,5.0,6.0,-0.45793302455441814,-0.03547677310303377,5
42,12,1,42,46,html-slider-response,46,228709,3558.0,96.0,0.8,question_agency,question_agency_line_inverted,16.0,8.0,7.0,6.0,7.0,0.11566964201753956,0.12066390743760497,1
41,12,1,41,56,html-slider-response,56,266659,2891.0,83.0,0.8,question_agency,question_agency_line_inverted,3.0,6.0,7.0,7.0,6.0,0.07417506233223123,0.43992665631724653,2
44,12,1,44,96,html-slider-response,96,429043,2576.0,95.0,0.8,question_agency,question_agency_line_inverted,15.0,7.0,7.0,7.0,8.0,0.13067160128539096,-0.054545178536513354,3
40,12,1,40,130,html-slider-response,130,565240,3241.0,93.0,0.8,question_agency,question_agency_line_inverted,13.0,7.0,6.0,7.0,6.0,-0.1561216219139394,0.41349094896121497,4
43,12,1,43,182,html-slider-response,182,778008,2059.0,95.0,0.8,question_agency,question_agency_line_inverted,15.0,9.0,8.0,17.0,14.0,0.3269137834150104,0.37749992232000207,5
48,12,1,48,28,html-slider-response,28,153175,3659.0,97.0,0.9,question_agency,question_agency_line_inverted,7.0,9.0,8.0,7.0,8.0,0.15783200687825502,0.19791765848802753,1
47,12,1,47,62,html-slider-response,62,290526,2875.0,93.0,0.9,question_agency,question_agency_line_inverted,3.0,6.0,7.0,11.0,10.0,0.5412818911903989,-0.15617629190652144,2
45,12,1,45,117,html-slider-response,117,517023,5078.0,97.0,0.9,question_agency,question_agency_line_inverted,7.0,8.0,5.0,5.0,6.0,0.3894673802980348,-0.1217250757007877,3
49,12,1,49,124,html-slider-response,124,541724,2758.0,98.0,0.9,question_agency,question_agency_line_inverted,8.0,7.0,8.0,5.0,6.0,0.13752318147322096,0.4075090253311571,4
46,12,1,46,158,html-slider-response,158,679874,2842.0,100.0,0.9,question_agency,question_agency_line_inverted,10.0,9.0,8.0,6.0,8.0,-0.5074824505571054,0.041937416917733665,5
53,12,1,53,43,html-slider-response,43,216143,4393.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,7.0,10.0,7.0,4.0,-0.06192082595933743,-0.15590367628855906,1
51,12,1,51,80,html-slider-response,80,365158,4058.0,99.0,1.0,question_agency,question_agency_line_inverted,-1.0,8.0,6.0,5.0,4.0,0.14298429633104806,-0.37808771068187325,2
54,12,1,54,114,html-slider-response,114,502938,3892.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,9.0,7.0,5.0,6.0,0.2726249673477038,0.4707702391240648,3
50,12,1,50,142,html-slider-response,142,612591,3908.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,9.0,5.0,4.0,6.0,0.05256890626065077,0.04401603666735077,4
52,12,1,52,170,html-slider-response,170,727974,4126.0,100.0,1.0,question_agency,question_agency_line_inverted,0.0,9.0,9.0,4.0,5.0,0.04403680045859126,0.19393085944130883,5
3,13,1,3,52,html-slider-response,52,247490,4389.0,42.0,0.0,question_agency,question_agency_line_inverted,42.0,5.0,9.0,9.0,12.0,-0.22254503320898666,0.5446616944133288,1
2,13,1,2,77,html-slider-response,77,355081,4998.0,3.0,0.0,question_agency,question_agency_line_inverted,3.0,7.0,8.0,12.0,8.0,-0.04531455864714305,0.0005013233776451244,2
1,13,1,1,114,html-slider-response,114,510670,2324.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,6.0,7.0,6.0,10.0,-0.018298593964553345,-0.17041121566312747,3
0,13,1,0,130,html-slider-response,130,576416,2279.0,1.0,0.0,question_agency,question_agency_line_inverted,1.0,8.0,8.0,4.0,6.0,-0.31670445161039146,-0.17183204485920014,4
4,13,1,4,167,html-slider-response,167,722541,2674.0,0.0,0.0,question_agency,question_agency_line_inverted,0.0,5.0,6.0,6.0,7.0,0.39215861006156444,0.1588300513150126,5
8,13,1,8,43,html-slider-response,43,209548,3561.0,6.0,0.1,question_agency,question_agency_line_inverted,-4.0,7.0,6.0,28.0,18.0,0.09740952625584264,-0.02932172184233819,1
9,13,1,9,68,html-slider-response,68,315749,3287.0,18.0,0.1,question_agency,question_agency_line_inverted,8.0,9.0,9.0,6.0,15.0,0.48102746049366807,0.20143519838997037,2
7,13,1,7,102,html-slider-response,102,461530,4498.0,0.0,0.1,question_agency,question_agency_line_inverted,-10.0,8.0,4.0,26.0,11.0,-0.06558498307678319,0.033198272334314265,3
5,13,1,5,145,html-slider-response,145,636177,3025.0,7.0,0.1,question_agency,question_agency_line_inverted,-3.0,6.0,7.0,4.0,4.0,-0.20531742327940733,-0.22432774875055647,4
6,13,1,6,185,html-slider-response,185,794190,2351.0,29.0,0.1,question_agency,question_agency_line_inverted,19.0,9.0,5.0,6.0,7.0,-0.25040413329944294,0.28113791162915075,5
14,13,1,14,37,html-slider-response,37,184100,4394.0,12.0,0.2,question_agency,question_agency_line_inverted,-8.0,8.0,7.0,13.0,26.0,0.09785948321408865,0.20128597628582215,1
12,13,1,12,74,html-slider-response,74,340837,3178.0,26.0,0.2,question_agency,question_agency_line_inverted,6.0,5.0,8.0,6.0,7.0,0.014031027747124248,0.0796804295865952,2
11,13,1,11,120,html-slider-response,120,534564,2878.0,13.0,0.2,question_agency,question_agency_line_inverted,-7.0,6.0,7.0,8.0,5.0,-0.5463793415725373,-0.21319382885100088,3
10,13,1,10,148,html-slider-response,148,648073,2802.0,10.0,0.2,question_agency,question_agency_line_inverted,-10.0,7.0,8.0,7.0,4.0,0.0033948911969521956,0.22060491774290245,4
13,13,1,13,188,html-slider-response,188,805665,2451.0,23.0,0.2,question_agency,question_agency_line_inverted,3.0,7.0,8.0,12.0,7.0,-0.25458255651805445,0.2548052753769756,5
16,13,1,16,25,html-slider-response,25,131569,7320.0,30.0,0.3,question_agency,question_agency_line_inverted,0.0,8.0,6.0,16.0,19.0,0.3383160346740165,-0.1600627992770077,1
19,13,1,19,83,html-slider-response,83,381099,3093.0,32.0,0.3,question_agency,question_agency_line_inverted,2.0,7.0,4.0,4.0,7.0,-0.5909847711514684,0.14032853962417852,2
17,13,1,17,111,html-slider-response,111,498767,2863.0,41.0,0.3,question_agency,question_agency_line_inverted,11.0,6.0,7.0,6.0,6.0,-0.10187544255746633,-0.4546726931620278,3
15,13,1,15,139,html-slider-response,139,612161,3065.0,1.0,0.3,question_agency,question_agency_line_inverted,-29.0,5.0,5.0,3.0,10.0,-0.1506418064463183,-0.03912582970539255,4
18,13,1,18,158,html-slider-response,158,687702,2524.0,2.0,0.3,question_agency,question_agency_line_inverted,-28.0,6.0,6.0,8.0,6.0,0.01583071928876803,-0.5314350688296501,5
22,13,1,22,28,html-slider-response,28,145115,3915.0,31.0,0.4,question_agency,question_agency_line_inverted,-9.0,7.0,8.0,18.0,32.0,0.32972531828891943,0.28355529923158646,1
20,13,1,20,56,html-slider-response,56,266210,3272.0,19.0,0.4,question_agency,question_agency_line_inverted,-21.0,5.0,6.0,28.0,18.0,0.1986378184512883,0.14902106168519016,2
23,13,1,23,117,html-slider-response,117,521927,2183.0,20.0,0.4,question_agency,question_agency_line_inverted,-20.0,8.0,4.0,5.0,6.0,0.25514845028629074,-0.14658674260455698,3
21,13,1,21,136,html-slider-response,136,600063,2387.0,0.0,0.4,question_agency,question_agency_line_inverted,-40.0,6.0,5.0,8.0,4.0,-0.2917360789079997,-0.014363924644860835,4
24,13,1,24,164,html-slider-response,164,710624,2313.0,61.0,0.4,question_agency,question_agency_line_inverted,21.0,7.0,9.0,7.0,4.0,0.4704625994704992,0.09077025610110087,5
25,13,1,25,34,html-slider-response,34,170241,2653.0,41.0,0.5,question_agency,question_agency_line_inverted,-9.0,7.0,5.0,34.0,24.0,0.17452047703689266,-0.16509078779364322,1
27,13,1,27,71,html-slider-response,71,328222,3355.0,29.0,0.5,question_agency,question_agency_line_inverted,-21.0,8.0,7.0,5.0,4.0,-0.31763879635845305,-0.12743139410461002,2
26,13,1,26,93,html-slider-response,93,423706,3021.0,36.0,0.5,question_agency,question_agency_line_inverted,-14.0,6.0,6.0,7.0,4.0,0.0664438947976576,0.33472044481564917,3
29,13,1,29,124,html-slider-response,124,551592,4655.0,33.0,0.5,question_agency,question_agency_line_inverted,-17.0,5.0,5.0,10.0,4.0,-0.08306882341527179,0.4429456512374455,4
28,13,1,28,176,html-slider-response,176,758939,3165.0,44.0,0.5,question_agency,question_agency_line_inverted,-6.0,4.0,6.0,9.0,4.0,-0.2683760814965268,0.45117326653424855,5
32,13,1,32,40,html-slider-response,40,196730,3172.0,36.0,0.6,question_agency,question_agency_line_inverted,-24.0,7.0,8.0,12.0,29.0,0.08069018383793257,-0.01573117252106111,1
34,13,1,34,59,html-slider-response,59,278917,3541.0,57.0,0.6,question_agency,question_agency_line_inverted,-3.0,6.0,6.0,14.0,21.0,-0.06701838370488136,0.12571109098156144,2
33,13,1,33,96,html-slider-response,96,435714,2918.0,31.0,0.6,question_agency,question_agency_line_inverted,-29.0,8.0,11.0,4.0,4.0,-0.0557337731676556,0.03618062940177893,3
31,13,1,31,142,html-slider-response,142,623967,2796.0,7.0,0.6,question_agency,question_agency_line_inverted,-53.0,3.0,5.0,7.0,4.0,-0.35987566646160346,-0.12746549054435502,4
30,13,1,30,179,html-slider-response,179,770969,2473.0,56.0,0.6,question_agency,question_agency_line_inverted,-4.0,6.0,7.0,4.0,7.0,0.06569333643927247,0.24439289156786606,5
39,13,1,39,49,html-slider-response,49,233938,2957.0,32.0,0.7,question_agency,question_agency_line_inverted,-38.0,7.0,9.0,28.0,19.0,-0.36762913779856493,-0.17653670750843814,1
38,13,1,38,86,html-slider-response,86,393705,3542.0,51.0,0.7,question_agency,question_agency_line_inverted,-19.0,9.0,5.0,14.0,6.0,-0.27665685073274765,0.17493553506622414,2
